game_id,team1_id,team2_id,team1_won,kill_diff,dragon_diff,rift_herald_diff,tower_diff,grub_diff,first_blood,first_dragon,first_herald,first_tower
22071,539,592,0,-12,0,-2,-6,0,team2,none,team2,team2
22072,452,635,0,-4,0,0,1,0,team2,none,team2,team1
22073,458,636,0,-5,0,0,-2,0,team2,none,team1,team2
22074,143,563,0,-5,0,0,0,0,team2,none,team1,none
22075,457,592,1,0,0,-2,0,0,team2,none,team2,none
22076,455,635,1,0,0,2,-1,0,team2,none,team1,none
22077,452,539,1,6,0,0,2,0,team1,none,team1,team1
22078,458,563,1,6,0,2,4,0,team1,none,team1,team1
22079,592,636,1,0,0,0,0,0,team2,none,team1,none
22080,143,635,1,4,0,2,4,0,team2,none,team1,team1
22081,457,539,1,-3,0,0,1,0,team1,none,team1,team1
22082,452,455,0,-3,0,-2,-2,0,team1,none,team2,team2
22083,332,334,1,-4,0,2,1,0,team2,none,team1,none
22084,678,679,0,-7,0,0,-3,0,team1,none,team1,team2
22085,331,681,1,2,0,2,2,0,team1,none,team1,team1
22086,236,238,0,4,0,0,-1,0,none,none,team2,team2
22087,238,331,1,2,0,2,1,0,team1,none,team1,team1
22088,236,334,1,10,0,0,1,0,team2,none,team1,none
22089,679,681,1,-1,0,0,3,0,team2,none,team2,none
22090,332,678,1,4,0,2,2,0,team1,none,team1,team1
22091,236,678,0,3,0,2,1,0,team2,none,team1,team1
22092,238,681,1,6,0,0,0,0,team1,none,team2,none
22093,334,679,0,-5,0,-2,-2,0,team1,none,team2,team2
22094,331,332,0,-3,0,0,0,0,team1,none,team1,team1
22095,236,681,0,-2,0,0,-1,0,team1,none,team1,team2
22096,331,678,0,-8,0,0,-4,0,team2,none,team1,team2
22097,332,679,1,-2,0,2,-1,0,team2,none,team1,team2
22098,238,334,0,-5,0,0,0,0,team2,none,team1,team1
22099,238,332,0,-1,0,0,-2,0,team2,none,team1,team2
22100,331,334,0,-10,0,-2,-4,0,team2,none,team2,team2
22101,678,681,1,0,0,-2,-1,0,team1,none,team2,team2
22102,236,679,0,-1,0,-2,-2,0,team1,none,team2,team2
22103,331,679,0,-25,0,-2,-7,0,team2,none,team2,team2
22104,238,678,1,-1,0,-2,2,0,team2,none,team2,none
22105,238,679,1,1,0,0,2,0,team2,none,team2,team1
22106,236,332,0,1,0,-2,-1,0,team2,none,team2,team2
22107,332,681,1,4,0,2,3,0,team2,none,team1,team1
22108,334,681,1,2,0,2,-1,0,team1,none,team1,team2
22109,679,681,1,-1,0,0,3,0,team2,none,team1,team1
22110,332,678,1,1,0,0,1,0,team1,none,team2,team1
22111,236,334,0,-4,0,-2,-3,0,team2,none,team2,team2
22112,238,331,1,-2,0,0,0,0,team2,none,team1,team2
22113,334,678,1,6,0,2,0,0,team1,none,team1,none
22114,334,678,0,2,0,2,-1,0,team1,none,team1,none
22115,238,679,1,3,0,2,1,0,team1,none,team1,team1
22116,236,331,1,10,0,2,3,0,team2,none,team1,team1
22117,332,681,1,-1,0,0,4,0,team2,none,team2,team1
22118,236,331,1,-2,0,2,3,0,team2,none,team1,team1
22119,678,681,0,-8,0,-2,-2,0,team2,none,team2,team1
22120,236,679,0,-10,0,-2,-5,0,team2,none,team2,none
22121,331,334,0,-10,0,0,-2,0,team2,none,team1,team2
22122,236,681,0,-4,0,0,0,0,team2,none,team1,none
22123,238,334,1,5,0,2,4,0,team1,none,team1,none
22124,238,332,1,2,0,2,2,0,none,none,team1,team1
22125,331,678,0,-5,0,0,-3,0,team2,none,team1,team2
22126,332,679,0,-5,0,-2,-2,0,team2,none,team2,team2
22127,331,679,0,-12,0,-2,-5,0,team1,none,team2,team2
22128,332,334,1,1,0,-2,-4,0,team1,none,team2,team2
22129,238,678,1,9,0,2,3,0,team1,none,team1,team2
22130,331,681,0,-5,0,2,0,0,team2,none,team1,team2
22131,236,332,0,-1,0,0,2,0,team2,none,team2,none
22132,236,238,1,-1,0,0,-1,0,team1,none,team1,team2
22133,334,681,1,-1,0,2,2,0,team2,none,team1,team1
22134,678,679,0,-6,0,-2,-2,0,team2,none,team2,team2
22135,236,678,1,0,0,0,1,0,team1,none,team1,none
22136,331,332,1,0,0,0,-1,0,team1,none,team2,team1
22137,334,679,1,-2,0,-2,-2,0,team2,none,team2,team2
22138,238,681,1,-5,0,2,-2,0,team2,none,team1,team2
22139,17,642,0,-2,0,2,0,0,none,none,team1,team2
22140,459,594,1,0,0,2,3,0,team1,none,team1,team1
22141,21,363,1,4,0,2,3,0,team1,none,team1,team1
22142,92,118,1,1,0,-2,-2,0,team2,none,team2,team2
22143,128,129,1,3,0,2,2,0,team1,none,team1,team1
22144,129,594,0,3,0,0,1,0,team1,none,team2,none
22145,363,642,1,-1,0,-2,0,0,team1,none,team2,none
22146,21,594,1,5,0,1,-1,0,team2,none,team1,team2
22147,92,642,1,-1,0,0,0,0,team1,none,team1,none
22148,17,21,1,1,0,2,3,0,team1,none,team1,team1
22149,92,459,1,-1,0,-2,-3,0,team1,none,team2,team2
22150,17,128,1,5,0,2,0,0,team1,none,team1,none
22151,118,128,0,-4,0,0,0,0,team1,none,team2,team1
22152,17,594,1,6,0,2,2,0,team1,none,team1,team1
22153,118,459,0,2,0,-2,-3,0,none,none,team2,team2
22154,21,92,0,2,0,0,2,0,team2,none,team2,team1
22155,129,363,1,4,0,0,1,0,team1,none,team2,none
22156,128,642,1,9,0,0,1,0,team1,none,team2,team2
22157,21,118,1,0,0,2,-1,0,team2,none,team1,none
22158,363,459,0,-11,0,-2,-4,0,team2,none,team2,none
22159,118,129,0,1,0,2,1,0,team2,none,team1,none
22160,459,642,1,-1,0,2,3,0,team2,none,team1,team1
22161,92,594,0,-5,0,0,-2,0,team2,none,team1,team2
22162,92,128,0,-2,0,-2,-3,0,team1,none,team2,team2
22163,128,363,1,2,0,0,2,0,team2,none,team2,team1
22164,17,129,0,-5,0,-2,-4,0,team2,none,team2,team2
22165,17,118,1,6,0,2,3,0,team1,none,team1,team1
22166,363,594,1,4,0,2,1,0,team1,none,team1,team1
22167,21,459,1,8,0,0,0,0,team2,none,team1,team2
22168,128,459,0,2,0,-2,-1,0,team1,none,team2,team2
22169,129,642,1,-2,0,2,-2,0,team1,none,team1,none
22170,92,129,1,3,0,-2,-4,0,team1,none,team2,none
22171,128,459,1,-3,0,0,1,0,team1,none,team2,none
22172,21,642,1,0,0,0,0,0,team1,none,team1,none
22173,118,594,1,-1,0,2,1,0,team2,none,team1,team1
22174,92,129,0,2,0,2,-1,0,team2,none,team1,team2
22175,17,363,1,1,0,2,2,0,team1,none,team1,none
22176,17,363,1,19,0,2,1,0,none,none,team1,none
22177,118,594,1,-1,0,-2,-1,0,team2,none,team2,team2
22178,21,642,1,-2,0,2,0,0,team2,none,team1,none
22179,129,459,1,-1,0,-2,-1,0,team2,none,team2,team2
22180,17,92,1,16,0,0,5,0,team1,none,team2,team1
22181,21,128,0,-1,0,0,-1,0,team2,none,team1,team1
22182,129,459,1,3,0,2,0,0,team1,none,team1,team2
22183,594,642,1,0,0,2,1,0,team2,none,team1,none
22184,594,642,0,3,0,2,2,0,none,none,team1,team1
22185,21,128,0,-2,0,0,2,0,team2,none,team1,team1
22186,118,363,1,3,0,-2,-1,0,team1,none,team2,team2
22187,118,363,1,6,0,0,2,0,team1,none,team1,team1
22188,17,459,0,-4,0,-2,-1,0,none,none,team2,none
22189,17,92,0,5,0,0,-1,0,team1,none,team1,team2
22190,21,129,0,3,0,0,0,0,team1,none,team2,team1
22191,118,642,1,2,0,2,2,0,team1,none,team1,none
22192,17,459,0,2,0,2,-1,0,team2,none,team1,team2
22193,128,594,1,3,0,0,2,0,team1,none,team2,none
22194,118,642,1,2,0,-2,-1,0,none,none,team2,team2
22195,92,363,1,7,0,0,0,0,team1,none,team1,team1
22196,21,129,0,-6,0,-2,-1,0,team1,none,team2,team2
22197,129,363,1,1,0,0,0,0,team1,none,team1,none
22198,92,363,0,-3,0,-2,-1,0,team2,none,team2,team2
22199,128,594,0,-6,0,2,3,0,none,none,team1,team1
22200,17,21,0,-5,0,-2,-2,0,team2,none,team2,team2
22201,363,642,0,-1,0,0,-2,0,team2,none,team1,none
22202,118,459,0,-4,0,0,1,0,team2,none,team1,none
22203,118,128,0,-5,0,-2,0,0,team1,none,team2,team1
22204,17,128,0,-9,0,-2,-3,0,team2,none,team2,none
22205,92,459,0,-4,0,-2,-3,0,team2,none,team2,team2
22206,92,642,1,-1,0,-2,0,0,team1,none,team2,none
22207,129,594,0,-2,0,0,0,0,team2,none,team2,team2
22208,21,594,1,-4,0,2,1,0,team1,none,team1,team1
22209,92,128,1,3,0,-2,1,0,team1,none,team2,team1
22210,459,642,1,6,0,0,3,0,team1,none,team2,team1
22211,363,459,0,-6,0,-2,-1,0,team1,none,team2,none
22212,21,92,0,2,0,2,-1,0,team2,none,team1,none
22213,17,129,0,-7,0,-2,-1,0,team2,none,team2,none
22214,128,642,1,10,0,2,2,0,team1,none,team1,team1
22215,21,118,1,5,0,2,0,0,team1,none,team1,team2
22216,363,594,1,8,0,0,0,0,team2,none,team2,team2
22217,17,594,0,-4,0,-2,0,0,team2,none,team2,team1
22218,118,129,0,-2,0,0,0,0,team2,none,team1,team1
22219,129,642,1,8,0,-2,3,0,team1,none,team2,team1
22220,21,459,0,-5,0,-2,-3,0,team2,none,team2,team2
22221,17,118,1,-1,0,-2,-1,0,team2,none,team2,team1
22222,92,594,1,-4,0,0,1,0,team2,none,team1,none
22223,128,363,1,21,0,2,6,0,team1,none,team1,none
22224,17,642,0,-6,0,-2,-4,0,team2,none,team2,team2
22225,459,594,0,-3,0,0,1,0,team2,none,team1,team1
22226,128,129,0,-5,0,0,0,0,team2,none,team1,none
22227,21,363,1,0,0,0,-3,0,team2,none,team1,team2
22228,92,118,1,0,0,2,2,0,team1,none,team1,team1
22229,611,612,1,-1,0,2,1,0,team2,none,team1,team1
22230,479,570,0,2,0,2,-2,0,team2,none,team1,team2
22231,615,616,0,-1,0,2,2,0,team1,none,team1,team1
22232,466,475,1,2,0,0,1,0,team1,none,team2,none
22233,481,617,1,-3,0,-2,1,0,team1,none,team2,none
22234,481,611,0,-4,0,-2,-1,0,team2,none,team2,none
22235,612,617,0,-13,0,0,-2,0,team2,none,team1,team2
22236,570,615,1,3,0,0,1,0,team2,none,team1,none
22237,466,616,1,0,0,-2,-1,0,team1,none,team2,team2
22238,475,479,0,0,0,2,1,0,team1,none,team1,team1
22239,80,637,0,-6,0,-2,-2,0,team1,none,team2,team2
22240,80,637,0,-7,0,0,0,0,team2,none,team1,team1
22241,75,84,0,2,0,1,0,0,team1,none,team1,none
22242,75,84,0,0,0,2,0,0,team2,none,team1,team2
22243,74,461,1,-4,0,-2,0,0,team2,none,team2,team2
22244,74,461,1,1,0,2,2,0,team2,none,team1,team1
22245,322,326,0,2,0,2,0,0,team2,none,team1,team1
22246,322,326,0,3,0,0,-2,0,team1,none,team1,team2
22247,349,353,0,-2,0,0,-1,0,team2,none,team1,team2
22248,349,353,0,-2,0,-2,-1,0,team1,none,team2,team1
22249,348,351,1,3,0,-2,-1,0,team1,none,team2,team1
22250,348,351,0,-5,0,-2,-2,0,team2,none,team2,team2
22251,348,351,0,-8,0,-2,-3,0,team2,none,team2,team2
22252,72,84,1,1,0,0,0,0,team1,none,team2,team1
22253,72,84,0,-2,0,0,-1,0,team2,none,team2,team2
22254,72,84,0,-12,0,0,-1,0,team2,none,team1,none
22255,352,632,0,-9,0,-2,-2,0,team2,none,team2,none
22256,352,632,0,-2,0,0,0,0,team1,none,team1,none
22257,83,637,0,-11,0,-2,-1,0,team2,none,team2,team2
22258,83,637,0,-1,0,-2,-3,0,team2,none,team2,team2
22259,350,448,0,-3,0,-2,-3,0,team2,none,team2,team2
22260,350,448,1,4,0,2,0,0,team1,none,team1,none
22261,350,448,1,1,0,0,-2,0,team2,none,team1,team2
22262,75,80,1,5,0,2,1,0,team1,none,team1,none
22263,75,80,1,2,0,2,3,0,team1,none,team1,team1
22264,354,355,1,1,0,2,1,0,team2,none,team1,team1
22265,354,355,1,-2,0,2,2,0,team1,none,team1,team1
22266,326,461,1,2,0,0,1,0,team1,none,team1,none
22267,326,461,0,1,0,-2,-1,0,none,none,team2,team2
22268,326,461,1,1,0,2,1,0,team1,none,team1,none
22269,74,83,0,-2,0,0,1,0,team2,none,team1,team2
22270,74,83,1,-1,0,0,0,0,team1,none,team1,team2
22271,74,83,0,0,0,-2,-1,0,team2,none,team2,none
22272,72,322,0,-2,0,0,-1,0,team2,none,team1,none
22273,72,322,1,3,0,2,1,0,team1,none,team1,none
22274,72,322,1,2,0,2,0,0,team1,none,team1,none
22275,322,637,0,0,0,-2,-3,0,team1,none,team2,team2
22276,322,637,0,-1,0,-2,-2,0,team1,none,team2,team2
22277,72,83,0,-3,0,0,-1,0,team2,none,team1,team2
22278,72,83,1,1,0,0,2,0,team1,none,team1,team1
22279,72,83,0,-1,0,0,0,0,team2,none,team1,none
22280,348,349,0,-2,0,-2,0,0,team2,none,team2,none
22281,348,349,0,-8,0,0,-2,0,team2,none,team1,none
22282,75,326,1,0,0,2,2,0,team1,none,team1,team1
22283,75,326,1,5,0,2,2,0,team1,none,team1,none
22284,84,461,1,6,0,2,4,0,team1,none,team1,team1
22285,84,461,1,0,0,0,2,0,team1,none,team2,team1
22286,80,322,1,-5,0,-2,0,0,team2,none,team2,team2
22287,80,322,0,-3,0,-2,-1,0,team2,none,team2,none
22288,80,322,0,-3,0,0,0,0,team2,none,team1,team2
22289,351,352,1,10,0,2,2,0,team1,none,team1,none
22290,351,352,1,14,0,0,2,0,team1,none,team2,team1
22291,72,74,1,3,0,-2,1,0,team1,none,team2,team2
22292,72,74,1,5,0,-1,1,0,team1,none,team2,team1
22293,353,632,0,-11,0,-2,-3,0,team1,none,team2,none
22294,353,632,1,-1,0,-2,-1,0,team1,none,team2,team2
22295,353,632,0,-1,0,-2,-2,0,team1,none,team2,team2
22296,350,355,1,5,0,0,1,0,team1,none,team2,none
22297,350,355,1,5,0,2,4,0,team1,none,team1,team1
22298,84,637,0,-3,0,0,-1,0,team2,none,team2,team2
22299,84,637,1,-4,0,0,2,0,team2,none,team2,team1
22300,84,637,1,1,0,-2,0,0,team2,none,team2,none
22301,354,448,1,5,0,0,1,0,team1,none,team2,team2
22302,354,448,1,0,0,0,-1,0,team1,none,team2,team2
22303,83,326,0,-1,0,0,0,0,team2,none,team2,none
22304,83,326,1,1,0,-2,-1,0,team1,none,team2,team2
22305,83,326,1,5,0,0,3,0,team1,none,team2,team1
22306,74,75,0,-2,0,0,-2,0,team2,none,team1,team2
22307,74,75,1,2,0,0,-2,0,team2,none,team2,team2
22308,74,75,0,-4,0,-1,0,0,team1,none,team2,team1
22309,80,461,1,-1,0,-2,1,0,team1,none,team2,team1
22310,80,461,1,2,0,0,2,0,team1,none,team2,team1
22311,355,448,1,0,0,-2,-2,0,team1,none,team2,team2
22312,355,448,0,-5,0,-2,-2,0,team1,none,team2,none
22313,355,448,1,-2,0,-2,0,0,team2,none,team2,team2
22314,350,352,1,0,0,0,0,0,team1,none,team1,none
22315,350,352,1,-3,0,-2,-1,0,team2,none,team2,team2
22316,349,351,0,-1,0,0,0,0,team2,none,team1,none
22317,349,351,0,1,0,0,1,0,team1,none,team1,team1
22318,348,632,0,-3,0,-2,0,0,team1,none,team2,team2
22319,348,632,0,-1,0,0,-1,0,team1,none,team1,team2
22320,353,354,0,0,0,0,-1,0,team1,none,team1,team2
22321,353,354,1,0,0,0,-1,0,team2,none,team1,none
22322,353,354,0,-9,0,0,-2,0,team2,none,team1,team2
22323,348,354,0,-7,0,0,-2,0,team1,none,team1,team2
22324,348,354,1,6,0,2,1,0,team1,none,team1,none
22325,348,354,0,2,0,-2,-2,0,team1,none,team2,team2
22326,353,355,1,-1,0,0,-1,0,team2,none,team1,team2
22327,353,355,1,1,0,-2,0,0,team2,none,team2,none
22328,352,448,0,2,0,-2,-1,0,team1,none,team2,team2
22329,352,448,0,-2,0,-2,-1,0,team2,none,team2,none
22330,349,350,1,-2,0,2,2,0,team2,none,team1,team1
22331,349,350,1,3,0,-2,-1,0,team1,none,team2,team1
22332,351,632,0,2,0,-2,0,0,team1,none,team2,team2
22333,351,632,1,3,0,2,2,0,team1,none,team1,team1
22334,351,632,0,-2,0,0,-3,0,team2,none,team2,team2
22335,83,322,1,2,0,0,0,0,team1,none,team2,none
22336,83,322,1,3,0,0,0,0,team1,none,team2,team2
22337,75,637,1,-3,0,-2,0,0,team2,none,team2,team1
22338,75,637,1,0,0,0,2,0,team2,none,team2,team1
22339,80,326,0,-3,0,0,1,0,team2,none,team1,team1
22340,80,326,1,1,0,0,3,0,team2,none,team1,team1
22341,80,326,0,-7,0,0,-2,0,team2,none,team1,none
22342,74,84,0,-2,0,0,-1,0,team2,none,team1,team2
22343,74,84,1,0,0,-2,0,0,team2,none,team2,none
22344,74,84,1,1,0,0,0,0,team2,none,team2,none
22345,72,461,0,1,0,2,1,0,team1,none,team1,none
22346,72,461,0,-6,0,-2,-5,0,team2,none,team2,team2
22347,75,83,0,-3,0,2,1,0,team2,none,team1,none
22348,75,83,1,0,0,-2,-1,0,team1,none,team2,team1
22349,75,83,1,2,0,0,1,0,team2,none,team2,team1
22350,74,80,0,-3,0,2,-1,0,team1,none,team1,team2
22351,74,80,1,3,0,2,3,0,team1,none,team1,team1
22352,74,80,1,6,0,-2,0,0,team1,none,team2,team2
22353,84,322,1,3,0,2,0,0,team1,none,team1,none
22354,84,322,0,-4,0,0,0,0,team1,none,team1,team1
22355,84,322,1,3,0,-1,2,0,team1,none,team2,team1
22356,72,326,1,-2,0,-2,-2,0,team1,none,team2,none
22357,72,326,1,12,0,2,6,0,team1,none,team1,team1
22358,461,637,0,-5,0,-2,-1,0,team2,none,team2,team2
22359,461,637,1,-1,0,2,2,0,team1,none,team1,team1
22360,461,637,0,-7,0,-2,-4,0,team1,none,team2,team2
22361,83,461,0,-2,0,1,-1,0,team1,none,team1,team2
22362,83,461,1,2,0,0,3,0,team1,none,team2,team1
22363,83,461,1,1,0,0,0,0,team2,none,team2,team2
22364,84,326,1,-3,0,2,2,0,team1,none,team1,team1
22365,84,326,1,0,0,-1,1,0,team2,none,team2,team1
22366,72,637,0,-2,0,0,1,0,team2,none,team1,team1
22367,72,637,1,4,0,0,1,0,team2,none,team2,team2
22368,72,637,1,8,0,2,3,0,team1,none,team1,team1
22369,75,322,1,1,0,0,0,0,team2,none,team1,team1
22370,75,322,1,1,0,0,1,0,team1,none,team1,none
22371,74,326,1,2,0,-1,0,0,team1,none,team2,team1
22372,74,326,0,-4,0,-2,0,0,team2,none,team2,none
22373,74,326,1,2,0,0,0,0,team1,none,team2,none
22374,80,83,0,-1,0,-1,-4,0,team2,none,team2,team2
22375,80,83,1,5,0,1,2,0,team2,none,team1,team1
22376,80,83,0,-5,0,0,-2,0,team1,none,team1,team2
22377,322,461,0,-2,0,-2,-2,0,team2,none,team2,team2
22378,322,461,0,-3,0,2,-2,0,team1,none,team1,team2
22379,72,75,0,-6,0,-2,-3,0,team2,none,team2,team2
22380,72,75,1,1,0,-2,1,0,team1,none,team2,none
22381,72,75,1,1,0,2,3,0,team2,none,team1,team1
22382,74,637,0,0,0,-2,-2,0,team2,none,team2,team2
22383,74,637,0,-2,0,-2,-1,0,team2,none,team2,team2
22384,80,84,0,-4,0,1,0,0,team2,none,team1,none
22385,80,84,0,-7,0,-1,-2,0,team2,none,team2,team2
22386,72,80,1,4,0,0,2,0,team1,none,team2,team1
22387,72,80,1,2,0,0,0,0,team1,none,team1,team2
22388,74,322,1,-1,0,0,1,0,team1,none,team1,team1
22389,74,322,1,1,0,-2,2,0,team1,none,team2,team1
22390,326,637,0,2,0,0,0,0,team1,none,team1,none
22391,326,637,0,-2,0,0,-1,0,none,none,team2,team2
22392,75,461,1,1,0,0,0,0,none,none,team2,team1
22393,75,461,0,-3,0,0,0,0,team1,none,team2,team1
22394,75,461,1,-2,0,0,-3,0,team2,none,team1,team2
22395,83,84,1,9,0,0,1,0,team1,none,team2,team2
22396,83,84,0,-14,0,-2,-2,0,team2,none,team2,team2
22397,83,84,0,0,0,-1,-1,0,team2,none,team2,team2
22398,74,80,1,1,0,0,1,0,team1,none,team1,team1
22399,74,80,1,5,0,2,3,0,team2,none,team1,team1
22400,326,461,0,-1,0,0,0,0,team2,none,team2,team1
22401,326,461,1,1,0,-2,-1,0,team1,none,team2,team1
22402,326,461,1,7,0,-2,-2,0,team2,none,team2,team1
22403,72,322,1,5,0,-2,0,0,none,none,team2,none
22404,72,322,1,5,0,-2,2,0,team1,none,team2,team1
22405,75,84,1,-2,0,-2,-1,0,team1,none,team2,team2
22406,75,84,0,-5,0,-2,-3,0,team1,none,team2,team2
22407,75,84,0,-2,0,0,-1,0,team2,none,team1,team1
22408,83,637,1,-1,0,0,1,0,team2,none,team1,team1
22409,83,637,1,1,0,-2,-2,0,team1,none,team2,team2
22410,75,322,1,5,0,0,2,0,team1,none,team1,none
22411,75,322,1,-1,0,-2,0,0,team2,none,team2,none
22412,72,637,0,-2,0,-2,0,0,team2,none,team2,none
22413,72,637,0,2,0,-2,-3,0,team1,none,team2,team2
22414,74,326,1,2,0,2,1,0,team1,none,team1,team1
22415,74,326,0,-1,0,2,-3,0,team1,none,team1,team2
22416,74,326,1,4,0,2,4,0,team2,none,team1,team1
22417,83,84,0,-3,0,-2,0,0,team1,none,team2,none
22418,83,84,0,-4,0,-2,-2,0,team1,none,team2,none
22419,75,80,1,6,0,2,3,0,team1,none,team1,team1
22420,75,80,1,2,0,0,2,0,team1,none,team1,team1
22421,461,637,0,2,0,0,2,0,team1,none,team1,team1
22422,461,637,0,-3,0,2,3,0,team2,none,team1,team1
22423,72,84,0,-6,0,-2,-6,0,team2,none,team2,team2
22424,72,84,0,-4,0,0,-4,0,team1,none,team1,team2
22425,83,322,0,-1,0,0,3,0,team1,none,team2,team1
22426,83,322,1,0,0,0,1,0,team2,none,team1,none
22427,83,322,1,0,0,-1,0,0,team1,none,team2,none
22428,80,326,0,-3,0,0,-1,0,team1,none,team2,team2
22429,80,326,1,-2,0,0,3,0,team2,none,team2,team1
22430,80,326,1,1,0,0,-1,0,team1,none,team1,team2
22431,74,461,1,-1,0,2,1,0,team1,none,team1,none
22432,74,461,1,5,0,2,-1,0,team1,none,team1,team2
22433,84,461,1,5,0,0,4,0,team2,none,team2,team1
22434,84,461,1,5,0,2,4,0,none,none,team1,team1
22435,80,637,0,-3,0,-2,-2,0,team2,none,team2,team2
22436,80,637,0,-6,0,0,-3,0,team2,none,team1,team2
22437,72,75,1,2,0,-2,1,0,team1,none,team2,none
22438,72,75,0,-1,0,0,-1,0,team2,none,team2,team2
22439,72,75,1,-2,0,0,1,0,team2,none,team2,none
22440,348,448,1,6,0,2,2,0,team1,none,team1,team1
22441,348,448,0,-7,0,-2,-3,0,team2,none,team2,team2
22442,348,448,0,-3,0,0,-2,0,team2,none,team1,team2
22443,354,632,0,0,0,-2,-2,0,team2,none,team2,team2
22444,354,632,1,4,0,2,2,0,team1,none,team1,team1
22445,354,632,0,-4,0,2,-1,0,team2,none,team1,team2
22446,74,322,1,0,0,-2,1,0,team1,none,team2,team2
22447,74,322,1,15,0,2,9,0,team1,none,team1,team1
22448,349,355,1,4,0,2,1,0,team1,none,team1,team1
22449,349,355,0,-2,0,0,-1,0,team2,none,team2,team2
22450,349,355,1,10,0,0,4,0,team2,none,team2,team1
22451,83,461,1,4,0,-2,0,0,team1,none,team2,none
22452,83,461,0,3,0,-2,-2,0,team2,none,team2,team2
22453,83,461,0,-3,0,0,-2,0,team2,none,team2,team2
22454,84,326,1,6,0,1,3,0,team1,none,team1,team1
22455,84,326,1,0,0,0,1,0,team2,none,team1,none
22456,74,637,0,-2,0,2,1,0,team2,none,team1,team2
22457,74,637,0,-4,0,0,-2,0,team1,none,team1,none
22458,352,353,0,0,0,0,-2,0,team2,none,team1,none
22459,352,353,0,0,0,-2,-1,0,none,none,team2,team2
22460,80,322,1,-4,0,0,1,0,team1,none,team1,team1
22461,80,322,0,1,0,0,-1,0,team2,none,team2,team2
22462,80,322,1,4,0,0,1,0,team1,none,team1,team1
22463,72,83,1,4,0,0,1,0,team1,none,team1,team1
22464,72,83,1,4,0,2,2,0,team1,none,team1,team1
22465,350,351,0,-3,0,-2,-1,0,team1,none,team2,team2
22466,350,351,1,4,0,2,2,0,team1,none,team1,team1
22467,350,351,1,7,0,-2,1,0,team1,none,team2,team1
22468,75,326,1,6,0,2,5,0,team2,none,team1,team1
22469,75,326,1,0,0,2,1,0,team1,none,team1,team1
22470,322,461,0,1,0,0,0,0,team1,none,team1,none
22471,322,461,1,2,0,2,2,0,team1,none,team1,team2
22472,322,461,0,1,0,-2,-2,0,team2,none,team2,team2
22473,72,74,1,3,0,2,0,0,team1,none,team1,team2
22474,72,74,0,4,0,-2,1,0,team1,none,team2,team1
22475,72,74,1,2,0,2,0,0,team2,none,team1,none
22476,349,632,0,-3,0,2,-1,0,team2,none,team1,team2
22477,349,632,0,-5,0,2,-2,0,none,none,team1,team2
22478,75,83,1,0,0,0,1,0,team1,none,team1,none
22479,75,83,1,4,0,2,2,0,team1,none,team1,team1
22480,350,354,1,-2,0,0,-2,0,team2,none,team1,team1
22481,350,354,1,1,0,-2,2,0,team1,none,team2,team2
22482,80,84,0,-8,0,-2,-2,0,team2,none,team2,team2
22483,80,84,0,0,0,2,-2,0,team1,none,team1,none
22484,351,448,1,10,0,2,4,0,team1,none,team1,team1
22485,351,448,1,0,0,-2,1,0,team2,none,team2,team1
22486,322,637,0,-6,0,0,-3,0,team2,none,team1,team2
22487,322,637,0,-2,0,-2,-5,0,team1,none,team2,team2
22488,348,353,0,-4,0,-2,-2,0,team1,none,team2,team2
22489,348,353,1,7,0,-2,2,0,team1,none,team2,none
22490,348,353,1,3,0,0,0,0,team1,none,team2,none
22491,352,355,1,-4,0,-2,-4,0,team2,none,team2,team2
22492,352,355,0,0,0,-2,-2,0,team2,none,team2,none
22493,352,355,0,1,0,-2,0,0,team2,none,team2,team1
22494,72,326,1,-1,0,0,1,0,team2,none,team2,team1
22495,72,326,1,1,0,-2,0,0,team1,none,team2,team1
22496,80,83,1,2,0,2,2,0,team1,none,team1,team1
22497,80,83,0,-7,0,0,3,0,team2,none,team1,team1
22498,80,83,0,-5,0,0,-1,0,team2,none,team1,team2
22499,74,84,1,-7,0,0,0,0,team2,none,team1,none
22500,74,84,0,-8,0,-2,-2,0,team1,none,team2,team2
22501,74,84,0,-6,0,0,-1,0,team2,none,team1,none
22502,350,632,0,-3,0,2,0,0,team1,none,team1,none
22503,350,632,1,0,0,2,-1,0,team2,none,team1,team2
22504,350,632,1,2,0,2,0,0,team1,none,team1,none
22505,326,637,1,5,0,2,-2,0,team1,none,team1,team2
22506,326,637,0,-1,0,2,1,0,team2,none,team1,team1
22507,326,637,0,-3,0,0,-2,0,team2,none,team1,team2
22508,351,354,1,-1,0,2,2,0,team2,none,team1,team1
22509,351,354,1,0,0,-2,0,0,team1,none,team2,team2
22510,75,461,1,3,0,0,1,0,team1,none,team2,team1
22511,75,461,0,-6,0,-2,-2,0,team1,none,team2,none
22512,75,461,0,2,0,0,1,0,team1,none,team2,none
22513,353,448,1,-2,0,0,1,0,team1,none,team2,team1
22514,353,448,1,9,0,0,2,0,team1,none,team1,team1
22515,80,461,0,1,0,2,-1,0,team1,none,team1,team2
22516,80,461,1,5,0,2,2,0,none,none,team1,team1
22517,80,461,0,-3,0,-2,-2,0,team2,none,team2,team2
22518,349,352,1,-1,0,2,1,0,team2,none,team1,team1
22519,349,352,1,0,0,-2,2,0,team2,none,team2,team1
22520,83,326,1,1,0,2,1,0,team1,none,team1,team1
