game_id,team1_id,team2_id,team1_won,kill_diff,dragon_diff,rift_herald_diff,tower_diff,grub_diff,first_blood,first_dragon,first_herald
8135,232,290,1,0,0,1,0,0,none,none,team1
8136,12,270,1,-3,0,0,0,0,team2,none,none
8137,26,371,1,1,0,1,0,0,team1,none,team1
8138,271,291,1,0,0,0,0,0,team2,none,none
8139,268,290,0,-1,0,1,0,0,team1,none,team1
8140,18,373,1,4,0,1,0,0,team1,none,team1
8141,232,267,1,3,0,0,0,0,team1,none,none
8142,290,373,0,-2,0,0,0,0,team1,none,none
8143,267,268,1,0,0,1,0,0,team1,none,team1
8144,18,232,1,0,0,1,0,0,none,none,team1
8145,12,291,0,-1,0,-1,-1,0,team2,none,team2
8146,26,271,1,0,0,1,0,0,team1,none,team1
8147,267,373,1,-3,0,1,0,0,team2,none,team1
8148,232,268,1,-1,0,1,0,0,none,none,team1
8149,18,290,1,1,0,1,0,0,team1,none,team1
8150,26,270,1,5,0,1,0,0,team1,none,team1
8151,271,371,1,3,0,1,0,0,team1,none,team1
8152,270,291,1,-1,0,0,0,0,team2,none,none
8153,232,373,1,1,0,1,0,0,team1,none,team1
8154,18,268,1,-1,0,1,0,0,team2,none,team1
8155,267,290,1,0,0,1,0,0,team1,none,team1
8156,12,371,1,2,0,1,0,0,team1,none,team1
8157,26,291,0,3,0,1,0,0,team1,none,team1
8158,268,373,0,0,0,1,0,0,team1,none,team1
8159,18,267,1,0,0,1,0,0,team2,none,team1
8160,232,290,1,0,0,1,0,0,team1,none,team1
8161,268,290,0,-4,0,1,0,0,team2,none,team1
8162,18,373,1,0,0,1,0,0,team2,none,team1
8163,232,267,0,1,0,1,0,0,team1,none,team1
8164,271,291,0,0,0,1,0,0,none,none,team1
8165,26,371,1,1,0,1,0,0,team1,none,team1
8166,290,373,0,0,0,-1,0,0,none,none,team2
8167,18,232,1,3,0,1,1,0,team1,none,team1
8168,267,268,1,3,0,1,0,0,team1,none,team1
8169,270,371,1,2,0,-1,0,0,team1,none,team2
8170,12,291,1,0,0,-1,0,0,team2,none,team2
8171,26,271,1,4,0,-1,0,0,team1,none,team2
8172,12,271,1,-1,0,-1,0,0,team1,none,team2
8173,26,270,1,1,0,1,0,0,team1,none,team1
8174,232,268,1,0,0,0,0,0,none,none,none
8175,267,373,0,2,0,1,0,0,team1,none,team1
8176,18,290,0,5,0,0,0,0,team1,none,none
8177,12,26,0,-4,0,-1,0,0,team2,none,team2
8178,232,373,1,-3,0,-1,0,0,team2,none,team2
8179,18,268,1,0,0,-1,0,0,team2,none,team2
8180,267,290,1,-2,0,1,0,0,team2,none,team1
8181,166,168,0,2,0,-1,0,0,team1,none,team2
8182,178,377,0,-5,0,-1,0,0,team2,none,team2
8183,169,171,0,-4,0,-1,0,0,team2,none,team2
8184,163,252,0,0,0,-1,0,0,none,none,team2
8185,166,377,0,1,0,1,0,0,team1,none,team1
8186,165,168,1,0,0,0,0,0,team2,none,none
8187,170,252,0,1,0,1,0,0,team1,none,team1
8188,163,169,0,-3,0,-1,0,0,team2,none,team2
8189,171,178,1,0,0,-1,0,0,none,none,team2
8190,142,144,0,-3,0,-1,0,0,team2,none,team2
8191,139,141,0,-1,0,1,0,0,team2,none,team1
8192,137,140,1,-2,0,-1,0,0,team1,none,team2
8193,13,145,0,-2,0,1,1,0,team2,none,team1
8194,13,142,0,1,0,1,0,0,team1,none,team1
8195,139,266,1,3,0,-1,0,0,team1,none,team2
8196,137,144,1,0,0,0,0,0,team1,none,none
8197,140,141,1,-1,0,-1,0,0,team1,none,team2
8198,143,145,1,-2,0,-1,0,0,team2,none,team2
8199,139,145,0,0,0,-1,0,0,none,none,team2
8200,140,266,0,1,0,1,0,0,team2,none,team1
8201,137,142,1,0,0,1,0,0,team2,none,team1
8202,141,144,0,-5,0,-1,-1,0,team2,none,team2
8203,142,143,1,0,0,1,0,0,team1,none,team1
8204,140,145,1,4,0,-1,0,0,team1,none,team2
8205,137,141,1,-1,0,1,0,0,team2,none,team1
8206,139,143,0,0,0,-1,0,0,none,none,team2
8207,141,142,1,2,0,0,0,0,team2,none,none
8208,137,266,0,-1,0,0,0,0,team2,none,none
8209,13,140,1,0,0,1,0,0,team2,none,team1
8210,144,145,1,1,0,1,0,0,team1,none,team1
8211,139,142,0,-2,0,-1,0,0,team2,none,team2
8212,141,266,0,0,0,1,0,0,team2,none,team1
8213,140,143,1,1,0,1,0,0,team1,none,team1
8214,137,145,0,1,0,-1,0,0,team1,none,team2
8215,142,266,0,1,0,-1,0,0,team1,none,team2
8216,139,140,1,2,0,1,0,0,team1,none,team1
8217,141,145,1,1,0,-1,0,0,team1,none,team2
8218,143,144,1,2,0,1,0,0,team1,none,team1
8219,13,137,1,2,0,-1,0,0,team1,none,team2
8220,139,144,1,4,0,1,0,0,team1,none,team1
8221,140,142,1,1,0,1,0,0,team2,none,team1
8222,145,266,0,0,0,1,0,0,team1,none,team1
8223,13,141,0,0,0,-1,0,0,none,none,team2
8224,137,143,1,-3,0,1,0,0,team2,none,team1
8225,141,143,0,-2,0,1,0,0,team2,none,team1
8226,137,139,1,2,0,0,0,0,team1,none,none
8227,142,145,0,-2,0,-1,0,0,team1,none,team2
8228,140,144,1,0,0,1,0,0,none,none,team1
8229,13,266,0,-1,0,1,0,0,team1,none,team1
8230,142,144,1,0,0,1,0,0,none,none,team1
8231,137,140,0,-3,0,0,0,0,team2,none,none
8232,143,266,1,0,0,-1,0,0,team1,none,team2
8233,139,141,0,0,0,1,0,0,none,none,team1
8234,13,145,1,-1,0,1,0,0,team2,none,team1
8235,140,141,0,0,0,1,0,0,team1,none,team1
8236,13,142,0,3,0,1,0,0,team1,none,team1
8237,137,144,0,-1,0,1,0,0,team2,none,team1
8238,139,266,1,0,0,-1,-1,0,none,none,team2
8239,143,145,1,-1,0,1,0,0,team2,none,team1
8240,139,145,0,3,0,-1,0,0,team2,none,team2
8241,141,144,1,1,0,1,0,0,team1,none,team1
8242,137,142,1,2,0,0,0,0,team1,none,none
8243,140,266,1,2,0,1,0,0,team1,none,team1
8244,13,143,1,0,0,0,0,0,none,none,none
8245,142,143,0,-2,0,-1,0,0,team2,none,team2
8246,140,145,1,-4,0,-1,0,0,team2,none,team2
8247,144,266,0,-1,0,1,0,0,none,none,team1
8248,13,139,1,0,0,-1,0,0,none,none,team2
8249,137,141,1,-1,0,-1,0,0,team2,none,team2
8250,139,143,1,1,0,-1,0,0,team1,none,team2
8251,144,145,0,-3,0,-1,0,0,team2,none,team2
8252,141,142,1,1,0,1,0,0,team1,none,team1
8253,13,140,1,-1,0,1,0,0,team1,none,team1
8254,137,266,1,5,0,0,0,0,team1,none,none
8255,141,266,0,0,0,-1,0,0,none,none,team2
8256,137,145,0,0,0,0,0,0,team2,none,none
8257,140,143,1,-1,0,-1,0,0,team2,none,team2
8258,13,144,1,-3,0,0,0,0,team1,none,none
8259,139,142,1,4,0,1,0,0,team1,none,team1
8260,13,137,0,0,0,-1,0,0,team1,none,team2
8261,143,144,1,0,0,0,0,0,team2,none,none
8262,141,145,1,2,0,-1,0,0,team1,none,team2
8263,139,140,0,0,0,-1,0,0,team2,none,team2
8264,142,266,0,2,0,-1,0,0,team1,none,team2
8265,168,377,0,-1,0,1,0,0,team2,none,team1
8266,169,170,0,-2,0,1,0,0,team2,none,team1
8267,166,171,1,1,0,-1,0,0,team1,none,team2
8268,163,178,0,1,0,-1,0,0,team1,none,team2
8269,163,166,0,-1,0,-1,0,0,team2,none,team2
8270,170,178,0,0,0,-1,0,0,team2,none,team2
8271,168,171,0,1,0,-1,0,0,team1,none,team2
8272,169,252,0,0,0,1,0,0,team1,none,team1
8273,165,377,1,0,0,-1,0,0,team2,none,team2
8274,163,168,0,-1,0,-1,0,0,team1,none,team2
8275,171,377,1,2,0,-1,0,0,team1,none,team2
8276,166,170,1,-1,0,0,0,0,team2,none,none
8277,165,169,1,3,0,-1,0,0,team1,none,team2
8278,178,252,0,-1,0,1,0,0,team1,none,team1
8279,163,377,0,-1,0,-1,0,0,team2,none,team2
8280,169,178,1,0,0,-1,0,0,team1,none,team2
8281,165,171,1,2,0,-1,0,0,team1,none,team2
8282,168,252,0,-2,0,1,0,0,team2,none,team1
8283,163,171,0,-1,0,1,0,0,team2,none,team1
8284,165,178,1,0,0,1,1,0,team2,none,team1
8285,170,377,1,0,0,0,0,0,team1,none,none
8286,166,169,1,1,0,1,0,0,team1,none,team1
8287,170,171,1,-3,0,0,0,0,team2,none,none
8288,252,377,0,2,0,1,0,0,team1,none,team1
8289,168,169,1,0,0,-1,0,0,team1,none,team2
8290,163,165,0,-1,0,0,0,0,team2,none,none
8291,166,178,0,0,0,1,0,0,none,none,team1
8292,171,252,1,2,0,0,0,0,team1,none,none
8293,169,377,0,1,0,-1,0,0,team1,none,team2
8294,165,166,0,0,0,-1,0,0,none,none,team2
8295,168,178,1,-1,0,-1,0,0,team2,none,team2
8296,163,170,0,0,0,1,0,0,none,none,team1
8297,166,168,0,-2,0,0,0,0,team2,none,none
8298,163,252,0,-4,0,-1,0,0,team2,none,team2
8299,178,377,1,1,0,-1,0,0,team1,none,team2
8300,165,170,1,1,0,1,0,0,team1,none,team1
8301,238,333,0,0,0,-1,0,0,team2,none,team2
8302,237,240,1,0,0,1,0,0,team2,none,team1
8303,331,332,0,-3,0,-1,0,0,team1,none,team2
8304,237,332,0,2,0,-1,0,0,team1,none,team2
8305,236,333,0,0,0,1,0,0,none,none,team1
8306,331,334,0,-2,0,0,0,0,team2,none,none
8307,333,334,0,-2,0,-1,0,0,none,none,team2
8308,238,332,1,3,0,1,0,0,team1,none,team1
8309,236,240,1,2,0,-1,0,0,team1,none,team2
8310,237,331,1,1,0,-1,0,0,team1,none,team2
8311,236,332,1,1,0,1,0,0,team1,none,team1
8312,240,334,0,-3,0,1,0,0,team2,none,team1
8313,331,333,1,4,0,0,0,0,none,none,none
8314,237,238,1,-2,0,1,0,0,team2,none,team1
8315,236,237,0,-2,0,1,1,0,team2,none,team1
8316,238,331,0,-5,0,-1,0,0,team2,none,team2
8317,332,334,1,0,0,0,0,0,team1,none,none
8318,237,334,1,3,0,1,0,0,team1,none,team1
8319,238,334,1,0,0,1,0,0,none,none,team1
8320,237,333,1,4,0,0,0,0,team1,none,none
8321,240,332,0,-4,0,-1,0,0,team2,none,team2
8322,238,333,1,5,0,1,0,0,team1,none,team1
8323,237,240,1,0,0,-1,0,0,team1,none,team2
8324,236,334,0,1,0,-1,0,0,team2,none,team2
8325,237,332,0,-1,0,-1,0,0,team2,none,team2
8326,238,240,0,0,0,-1,0,0,team1,none,team2
8327,331,334,1,3,0,-1,0,0,team2,none,team2
8328,333,334,1,2,0,-1,0,0,team1,none,team2
8329,238,332,0,1,0,-1,0,0,team1,none,team2
8330,236,240,1,1,0,-1,0,0,team1,none,team2
8331,237,331,0,-6,0,0,0,0,team2,none,none
8332,236,332,0,0,0,-1,0,0,team2,none,team2
8333,240,334,1,2,0,-1,0,0,team2,none,team2
8334,331,333,1,1,0,1,0,0,team2,none,team1
8335,237,238,1,-2,0,1,0,0,team2,none,team1
8336,236,237,0,0,0,-1,0,0,team2,none,team2
8337,238,331,1,1,0,-1,0,0,team1,none,team2
8338,240,333,1,1,0,0,0,0,none,none,none
8339,157,158,1,1,0,1,0,0,team1,none,team1
8340,94,107,1,1,0,1,0,0,team2,none,team1
8341,95,104,1,-1,0,-1,0,0,team1,none,team2
8342,112,154,1,-2,0,-1,0,0,team2,none,team2
8343,155,156,0,0,0,0,0,0,team1,none,none
8344,107,156,1,1,0,1,0,0,team1,none,team1
8345,104,155,1,2,0,1,0,0,team1,none,team1
8346,94,158,1,5,0,0,0,0,team1,none,none
8347,95,154,0,-2,0,0,0,0,team2,none,none
8348,154,156,0,-1,0,1,0,0,team1,none,team1
8349,107,158,0,-1,0,1,0,0,team2,none,team1
8350,94,104,1,1,0,0,0,0,team1,none,none
8351,95,112,1,-1,0,-1,0,0,none,none,team2
8352,155,157,1,0,0,-1,0,0,team1,none,team2
8353,95,107,1,1,0,1,0,0,team1,none,team1
8354,94,155,1,-1,0,0,0,0,team1,none,none
8355,156,158,1,-2,0,-1,0,0,team2,none,team2
8356,104,112,0,2,0,1,0,0,team1,none,team1
8357,154,157,0,1,0,-1,0,0,team2,none,team2
8358,107,154,1,1,0,0,0,0,team1,none,none
8359,112,155,0,-2,0,1,0,0,team2,none,team1
8360,95,158,1,1,0,0,0,0,team2,none,none
8361,104,156,0,-1,0,0,0,0,team2,none,none
8362,94,157,1,1,0,1,0,0,team1,none,team1
8363,95,157,1,-1,0,-1,0,0,team2,none,team2
8364,104,154,1,-2,0,-1,0,0,team2,none,team2
8365,94,156,1,-3,0,-1,0,0,team2,none,team2
8366,155,158,0,-2,0,1,0,0,team2,none,team1
8367,107,157,1,1,0,1,0,0,team1,none,team1
8368,94,154,1,-1,0,-1,0,0,team1,none,team2
8369,112,156,1,2,0,0,0,0,team1,none,none
8370,104,158,1,0,0,1,0,0,team2,none,team1
8371,95,155,1,1,0,1,0,0,team1,none,team1
8372,154,158,1,0,0,0,0,0,team2,none,none
8373,104,157,0,0,0,0,0,0,team1,none,none
8374,95,156,0,-3,0,0,0,0,team2,none,none
8375,94,112,0,2,0,1,0,0,team1,none,team1
8376,107,155,1,-1,0,-1,0,0,team2,none,team2
8377,156,157,0,1,0,-1,0,0,team1,none,team2
8378,104,107,0,1,0,-1,0,0,team1,none,team2
8379,112,158,1,0,0,-1,0,0,none,none,team2
8380,94,95,0,0,0,1,0,0,none,none,team1
8381,154,155,1,1,0,-1,0,0,team1,none,team2
8382,240,331,1,4,0,0,0,0,team1,none,none
8383,332,333,1,3,0,1,0,0,team1,none,team1
8384,237,334,1,1,0,1,0,0,team1,none,team1
8385,236,238,1,-1,0,0,0,0,team2,none,none
8386,238,334,0,0,0,-1,0,0,none,none,team2
8387,236,331,0,-2,0,0,0,0,team1,none,none
8388,237,333,1,1,0,0,0,0,team2,none,none
8389,240,332,1,-4,0,-1,0,0,team1,none,team2
8390,381,382,1,0,0,-1,0,0,team1,none,team2
8391,256,259,1,-1,0,-1,0,0,team1,none,team2
8392,255,258,0,1,0,0,0,0,team1,none,none
8393,212,255,1,1,0,1,0,0,team1,none,team1
8394,20,382,1,0,0,1,0,0,team2,none,team1
8395,256,258,1,-1,0,1,0,0,team2,none,team1
8396,259,381,0,0,0,-1,0,0,team1,none,team2
8397,280,384,1,1,0,0,0,0,team1,none,none
8398,16,385,1,1,0,-1,0,0,team1,none,team2
8399,281,283,0,-3,0,1,0,0,team2,none,team1
8400,279,386,1,0,0,-1,0,0,none,none,team2
8401,385,386,1,-1,0,0,0,0,team1,none,none
8402,280,386,1,0,0,-1,0,0,team1,none,team2
8403,283,385,1,4,0,0,0,0,team1,none,none
8404,16,279,1,5,0,0,0,0,team1,none,none
8405,281,384,1,2,0,1,0,0,team1,none,team1
8406,280,385,1,-1,0,-1,0,0,team2,none,team2
8407,16,386,1,4,0,1,0,0,team2,none,team1
8408,280,283,0,-1,0,-1,0,0,team2,none,team2
8409,279,385,1,0,0,-1,0,0,team1,none,team2
8410,16,384,1,1,0,1,1,0,team1,none,team1
8411,279,283,0,0,0,-1,0,0,none,none,team2
8412,384,386,1,1,0,0,0,0,team1,none,none
8413,16,280,1,1,0,0,0,0,team1,none,none
8414,281,385,0,0,0,-1,0,0,team2,none,team2
8415,384,385,0,-3,0,-1,0,0,team2,none,team2
8416,283,386,1,2,0,1,0,0,team2,none,team1
8417,16,281,0,0,0,-1,0,0,team1,none,team2
8418,279,280,0,-1,0,-1,0,0,team2,none,team2
8419,280,384,0,1,0,0,0,0,team1,none,none
8420,16,385,0,0,0,-1,0,0,team1,none,team2
8421,281,283,1,-1,0,0,0,0,team2,none,none
8422,279,386,0,-1,0,-1,0,0,team2,none,team2
8423,16,283,0,0,0,-1,0,0,team2,none,team2
8424,280,281,1,0,0,-1,0,0,team1,none,team2
8425,279,384,0,-1,0,1,0,0,team2,none,team1
8426,385,386,1,2,0,0,0,0,team1,none,none
8427,280,386,1,-4,0,-1,0,0,team2,none,team2
8428,283,385,1,-1,0,-1,0,0,team2,none,team2
8429,16,279,1,0,0,1,0,0,team1,none,team1
8430,280,385,1,2,0,-1,0,0,team1,none,team2
8431,279,281,0,-2,0,1,0,0,team1,none,team1
8432,16,386,1,-4,0,0,0,0,team2,none,none
8433,281,386,1,-3,0,1,0,0,team2,none,team1
8434,280,283,0,1,0,-1,0,0,team1,none,team2
8435,279,385,1,2,0,-1,0,0,team1,none,team2
8436,16,384,1,4,0,-1,0,0,team1,none,team2
8437,279,283,0,2,0,0,0,0,team1,none,none
8438,384,386,0,0,0,-1,-1,0,team2,none,team2
8439,16,280,0,1,0,-1,-1,0,team1,none,team2
8440,281,385,1,3,0,1,0,0,team1,none,team1
8441,283,386,0,-1,0,1,0,0,team1,none,team1
8442,384,385,0,-1,0,-1,0,0,team2,none,team2
8443,16,281,1,0,0,1,0,0,team1,none,team1
8444,279,280,0,0,0,0,0,0,team1,none,none
8445,212,256,1,0,0,1,0,0,team2,none,team1
8446,258,381,0,-1,0,-1,0,0,team2,none,team2
8447,259,382,1,0,0,1,0,0,none,none,team1
8448,20,255,1,3,0,1,0,0,team1,none,team1
8449,258,259,1,-2,0,1,0,0,team2,none,team1
8450,212,381,0,0,0,-1,0,0,none,none,team2
8451,255,382,0,-2,0,0,0,0,team2,none,none
8452,126,133,0,3,0,1,0,0,team2,none,team1
8453,29,360,0,0,0,1,0,0,team2,none,team1
8454,122,127,1,-3,0,1,0,0,team2,none,team1
8455,121,134,1,1,0,-1,0,0,team1,none,team2
8456,122,133,1,0,0,1,0,0,team2,none,team1
8457,121,360,0,-1,0,-1,0,0,team2,none,team2
8458,127,134,0,0,0,1,0,0,team2,none,team1
8459,29,366,0,-1,0,-1,0,0,team2,none,team2
8460,126,130,1,2,0,1,0,0,team1,none,team1
8461,100,103,1,0,0,-1,0,0,none,none,team2
8462,46,101,0,-1,0,1,0,0,team2,none,team1
8463,99,102,1,-4,0,1,0,0,team2,none,team1
8464,52,98,1,2,0,-1,0,0,team1,none,team2
8465,96,97,0,0,0,-1,0,0,none,none,team2
8466,100,102,0,-2,0,1,0,0,team2,none,team1
8467,46,97,1,0,0,1,0,0,team1,none,team1
8468,46,100,1,2,0,1,0,0,team2,none,team1
8469,96,99,0,2,0,-1,0,0,team1,none,team2
8470,52,103,1,4,0,1,0,0,team1,none,team1
8471,98,101,1,-2,0,-1,0,0,team2,none,team2
8472,98,102,0,-4,0,1,0,0,team2,none,team1
8473,52,101,1,7,0,1,0,0,team1,none,team1
8474,96,103,0,0,0,1,0,0,none,none,team1
8475,97,99,0,0,0,-1,-2,0,team2,none,team2
8476,99,100,1,-1,0,1,0,0,team2,none,team1
8477,46,96,1,-2,0,0,0,0,team2,none,none
8478,52,102,0,0,0,-1,0,0,team2,none,team2
8479,98,103,0,0,0,-1,0,0,none,none,team2
8480,97,101,1,2,0,-1,0,0,team1,none,team2
8481,96,100,0,1,0,1,0,0,team1,none,team1
8482,52,99,1,1,0,1,0,0,team2,none,team1
8483,97,98,1,-1,0,1,0,0,team2,none,team1
8484,46,103,0,0,0,-1,0,0,team1,none,team2
8485,101,102,1,3,0,1,0,0,team1,none,team1
8486,46,99,0,-1,0,-1,0,0,team2,none,team2
8487,101,103,0,-2,0,-1,0,0,team2,none,team2
8488,97,102,1,-1,0,1,0,0,team1,none,team1
8489,52,100,1,-2,0,1,0,0,team2,none,team1
8490,96,98,1,1,0,-1,0,0,team1,none,team2
8491,52,96,1,-1,0,0,0,0,team2,none,none
8492,97,100,1,-1,0,0,0,0,team1,none,none
8493,46,98,1,1,0,-1,0,0,team1,none,team2
8494,102,103,0,1,0,-1,0,0,team1,none,team2
8495,99,101,1,-1,0,1,0,0,team1,none,team1
8496,52,97,1,1,0,-1,0,0,team1,none,team2
8497,96,101,0,1,0,-1,0,0,team1,none,team2
8498,99,103,0,-1,0,-1,0,0,team2,none,team2
8499,46,102,0,4,0,0,0,0,team1,none,none
8500,98,100,0,-2,0,-1,0,0,team2,none,team2
8501,52,98,1,0,0,1,0,0,team1,none,team1
8502,96,99,0,1,0,-1,0,0,team1,none,team2
8503,46,103,0,2,0,0,0,0,team1,none,none
8504,100,102,0,0,0,0,0,0,none,none,none
8505,97,101,1,-1,0,1,0,0,team2,none,team1
8506,46,100,1,0,0,1,0,0,none,none,team1
8507,96,103,0,1,0,-1,0,0,team1,none,team2
8508,97,99,0,2,0,0,0,0,team1,none,none
8509,52,102,1,2,0,0,0,0,team1,none,none
8510,98,101,0,0,0,0,0,0,none,none,none
8511,100,103,1,1,0,0,0,0,team1,none,none
8512,98,102,0,3,0,1,0,0,team2,none,team1
8513,46,101,1,3,0,1,0,0,team1,none,team1
8514,52,99,1,2,0,-1,0,0,team1,none,team2
8515,96,97,1,-4,0,-1,0,0,team1,none,team2
8516,97,103,1,-1,0,-1,0,0,team2,none,team2
8517,46,98,1,0,0,1,0,0,none,none,team1
8518,52,100,1,3,0,1,0,0,team1,none,team1
8519,99,102,0,2,0,1,0,0,team1,none,team1
8520,96,101,1,1,0,1,0,0,team1,none,team1
8521,97,98,1,0,0,1,0,0,none,none,team1
8522,99,103,0,-2,0,1,0,0,team2,none,team1
8523,101,102,1,1,0,-1,0,0,team1,none,team2
8524,46,52,1,0,0,0,0,0,none,none,none
8525,96,100,0,0,0,-1,0,0,team1,none,team2
8526,98,99,0,-2,0,-1,0,0,none,none,team2
8527,100,101,0,-3,0,-1,0,0,team2,none,team2
8528,52,103,0,2,0,0,1,0,team1,none,none
8529,46,96,0,1,0,1,0,0,team1,none,team1
8530,97,102,1,-1,0,-1,0,0,team1,none,team2
8531,52,96,0,-2,0,1,0,0,team2,none,team1
8532,99,101,1,2,0,-1,0,0,team1,none,team2
8533,102,103,1,2,0,0,0,0,team1,none,none
8534,46,97,1,1,0,1,0,0,team1,none,team1
8535,98,100,0,0,0,0,0,0,none,none,none
8536,52,97,1,1,0,0,0,0,team1,none,none
8537,101,103,0,-1,0,-1,0,0,team1,none,team2
8538,99,100,1,0,0,1,0,0,team1,none,team1
8539,46,102,1,3,0,1,0,0,team1,none,team1
8540,96,98,0,-1,0,-1,0,0,team2,none,team2
8541,52,101,1,1,0,1,0,0,team1,none,team1
8542,98,103,0,-5,0,-1,0,0,team2,none,team2
8543,96,102,0,2,0,-1,0,0,team1,none,team2
8544,46,99,1,5,0,1,0,0,team1,none,team1
8545,97,100,1,-1,0,1,0,0,team1,none,team1
8546,97,103,1,0,0,1,0,0,team2,none,team1
8547,100,101,0,1,0,-1,0,0,team1,none,team2
8548,98,99,1,-1,0,-1,0,0,team2,none,team2
8549,46,52,1,2,0,1,0,0,team2,none,team1
8550,96,102,0,1,0,0,0,0,team1,none,none
8551,255,256,0,-2,0,-1,-1,0,team2,none,team2
8552,212,259,0,-3,0,1,0,0,team1,none,team1
8553,20,381,0,-1,0,1,0,0,team2,none,team1
8554,258,382,1,5,0,1,0,0,team1,none,team1
8555,20,259,0,4,0,1,0,0,team1,none,team1
8556,255,381,0,-2,0,0,0,0,team2,none,none
8557,212,258,1,1,0,1,0,0,team1,none,team1
8558,361,362,0,-3,0,-1,0,0,team2,none,team2
8559,364,365,0,2,0,1,0,0,team1,none,team1
8560,367,368,1,-1,0,-1,0,0,team2,none,team2
8561,369,370,1,-1,0,1,0,0,team2,none,team1
8562,365,367,1,2,0,0,0,0,team2,none,none
8563,364,369,0,-3,0,1,0,0,team2,none,team1
8564,368,372,0,1,0,-1,0,0,team1,none,team2
8565,367,369,0,-3,0,-1,0,0,team2,none,team2
8566,365,368,1,0,0,1,0,0,team2,none,team1
8567,370,383,0,0,0,-1,0,0,team1,none,team2
8568,362,372,0,-1,0,-1,0,0,team2,none,team2
8569,364,383,0,0,0,0,0,0,team1,none,none
8570,361,367,1,2,0,0,0,0,team1,none,none
8571,368,369,1,-2,0,-1,0,0,team2,none,team2
8572,362,370,1,0,0,-1,0,0,team2,none,team2
8573,365,372,1,0,0,1,1,0,team1,none,team1
8574,370,372,0,-1,0,1,0,0,team2,none,team1
8575,362,364,1,-1,0,1,0,0,team2,none,team1
8576,365,369,0,-1,0,1,0,0,team1,none,team1
8577,361,365,1,3,0,1,0,0,team1,none,team1
8578,368,383,0,0,0,-1,0,0,team1,none,team2
8579,361,368,1,-2,0,1,0,0,team1,none,team1
8580,367,383,0,-2,0,-1,0,0,team2,none,team2
8581,367,370,0,-1,0,-1,0,0,team2,none,team2
8582,362,368,1,0,0,1,0,0,team1,none,team1
8583,365,383,0,1,0,1,0,0,team2,none,team1
8584,361,369,0,-2,0,-1,0,0,team2,none,team2
8585,364,372,0,2,0,1,0,0,team1,none,team1
8586,362,365,0,0,0,1,0,0,none,none,team1
8587,368,370,1,0,0,-1,0,0,none,none,team2
8588,364,367,1,5,0,1,0,0,team1,none,team1
8589,133,134,0,-1,0,1,0,0,team2,none,team1
8590,360,366,0,-4,0,1,0,0,team2,none,team1
8591,29,126,0,-2,0,-1,0,0,team1,none,team2
8592,122,130,1,-3,0,1,0,0,team2,none,team1
8593,29,134,0,-1,0,-1,0,0,none,none,team2
8594,121,133,0,-4,0,-1,0,0,team2,none,team2
8595,122,360,0,-3,0,-1,0,0,team1,none,team2
8596,127,130,1,-1,0,1,0,0,team1,none,team1
8597,361,383,0,-3,0,-1,0,0,team2,none,team2
8598,364,368,1,1,0,1,0,0,team1,none,team1
8599,367,372,0,1,0,1,0,0,team1,none,team1
8600,365,370,0,-4,0,-1,0,0,team2,none,team2
8601,367,368,1,4,0,1,0,0,team1,none,team1
8602,364,365,0,0,0,-1,0,0,none,none,team2
8603,361,362,1,-2,0,-1,0,0,team2,none,team2
8604,372,383,0,0,0,-1,0,0,team2,none,team2
8605,362,383,1,4,0,1,0,0,team1,none,team1
8606,365,367,1,-2,0,-1,0,0,team2,none,team2
8607,361,370,0,2,0,1,0,0,team1,none,team1
8608,362,372,1,1,0,1,0,0,team2,none,team1
8609,370,383,1,1,0,1,0,0,team1,none,team1
8610,365,368,1,0,0,1,0,0,none,none,team1
8611,367,369,0,0,0,-1,0,0,team1,none,team2
8612,364,383,1,0,0,-1,0,0,none,none,team2
8613,365,372,1,0,0,1,0,0,team1,none,team1
8614,362,370,1,-1,0,1,0,0,team2,none,team1
8615,361,367,1,3,0,1,0,0,team1,none,team1
8616,370,372,1,1,0,1,0,0,team1,none,team1
8617,362,364,1,2,0,1,0,0,team1,none,team1
8618,361,368,1,0,0,0,0,0,team1,none,none
8619,365,369,0,-3,0,-1,0,0,team2,none,team2
8620,367,383,0,-3,0,0,0,0,team1,none,none
8621,368,383,1,-2,0,0,0,0,team2,none,none
8622,361,365,1,-1,0,0,0,0,team2,none,none
8623,362,367,1,-1,0,-1,0,0,team2,none,team2
8624,364,370,1,-4,0,-1,0,0,team2,none,team2
8625,369,372,1,4,0,1,0,0,team1,none,team1
8626,367,370,0,-3,0,1,0,0,team1,none,team1
8627,361,369,1,1,0,-1,0,0,team2,none,team2
8628,364,372,1,0,0,1,0,0,none,none,team1
8629,365,383,1,0,0,1,0,0,team1,none,team1
8630,364,367,0,-2,0,1,0,0,team2,none,team1
8631,368,370,0,-3,0,-1,0,0,team2,none,team2
8632,369,383,0,2,0,0,0,0,team1,none,none
8633,361,372,1,5,0,0,1,0,team1,none,none
8634,362,369,1,0,0,-1,0,0,team2,none,team2
8635,361,383,0,1,0,1,0,0,team1,none,team1
8636,365,370,0,1,0,1,0,0,team2,none,team1
8637,367,372,0,-3,0,-1,0,0,team2,none,team2
8638,204,206,0,-3,0,0,0,0,team2,none,none
8639,201,203,1,1,0,1,0,0,team2,none,team1
8640,201,391,1,2,0,1,0,0,team1,none,team1
